source,file_id,raw_file_id,pt_abs_error,mt_abs_error,tll_abs_error,mae3,within_5,changed_targets248,pt_source248,mt_source248,tll_source248
trainfull,2976_005604,005604,4.1609,0.004,5.9955,3.3868,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2977_012590,012590,2.4709,11.7673,2.5874,5.6085,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2978_012594,012594,8.8017,0.6929,31.6215,13.7054,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2979_010981,010981,3.4951,3.9798,2.3119,3.2623,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,297_010815,010815,8.0492,3.9913,2.404,4.8148,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2980_003310,003310,0.1458,3.9032,5.0948,3.0479,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,2981_012699,012699,5.2374,0.4407,4.3904,3.3562,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2982_010020,010020,0.2867,1.287,3.9388,1.8375,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2983_008310,008310,2.5617,0.0693,4.2422,2.2911,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2984_004618,004618,3.6138,2.5606,4.9499,3.7081,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2985_001487,001487,13.3225,1.1405,34.9294,16.4641,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2986_004472,004472,2.4512,5.8608,5.8301,4.714,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2987_009576,009576,1.5455,3.0704,1.8943,2.1701,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2988_015040,015040,2.6338,2.7875,10.55,5.3238,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2989_001107,001107,12.5595,3.6989,2.6083,6.2889,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,298_010191,010191,6.1988,3.5336,3.4838,4.4054,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2990_013800,013800,1.692,3.0085,2.2573,2.3193,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2991_001739,001739,8.3222,2.2057,5.5047,5.3442,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2992_006326,006326,18.289,7.4408,6.173,10.6343,0,PT+MT,PT193,MT190,base_direct_tll
trainfull,2993_001523,001523,0.7055,7.7301,12.912,7.1159,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2994_000224,000224,3.6177,1.5944,12.7323,5.9815,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2995_011968,011968,6.0303,3.7882,4.8418,4.8868,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2996_001560,001560,0.3274,6.3663,7.8122,4.8353,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2997_013360,013360,10.0687,3.971,1.3675,5.1357,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2998_002632,002632,0.4719,2.7584,0.2778,1.1694,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2999_008732,008732,3.0057,1.6525,10.2339,4.964,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,299_001091,001091,2.6644,1.2336,7.2128,3.7036,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3000_001284,001284,0.0832,6.2004,4.2689,3.5175,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3001_010227,010227,11.2681,0.1241,21.3327,10.9083,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3002_001920,001920,8.6382,4.8125,2.3919,5.2809,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3003_002840,002840,7.8142,5.7064,2.5604,5.3603,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3004_000318,000318,2.5715,3.1208,2.4184,2.7036,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3005_003382,003382,8.3056,6.6133,8.4793,7.7994,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3006_011299,011299,5.6389,4.1396,1.0689,3.6158,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3007_011653,011653,1.577,4.4571,9.9604,5.3315,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3008_005298,005298,2.0214,2.767,3.6353,2.8079,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3009_014553,014553,4.8349,0.6727,2.81,2.7725,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,300_012623,012623,0.3982,9.1979,6.5094,5.3685,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3010_007575,007575,6.3096,2.1399,7.7959,5.4151,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3011_008276,008276,8.2704,2.2804,2.5236,4.3581,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3012_015963,015963,6.3701,2.161,5.8835,4.8049,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3013_005285,005285,4.853,3.2824,3.4517,3.8624,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3014_009184,009184,5.3842,4.4843,1.3517,3.7401,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3015_014662,014662,5.2828,1.7543,15.9221,7.6531,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3016_009530,009530,5.9838,2.4186,3.0497,3.8174,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3017_000378,000378,8.2929,0.0715,0.1356,2.8333,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3018_006992,006992,18.1821,9.4913,1.9319,9.8684,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3019_011598,011598,0.3285,3.1389,6.1799,3.2158,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,301_007831,007831,4.7949,3.7923,15.4098,7.999,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3020_012871,012871,1.439,4.3302,5.739,3.8361,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3021_008229,008229,2.2731,2.8586,3.9916,3.0411,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3022_009422,009422,7.9861,6.7132,0.0766,4.9253,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3023_001255,001255,10.8724,9.0534,6.6665,8.8641,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3024_003669,003669,5.187,0.4099,17.4595,7.6855,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3025_004190,004190,0.4322,1.2311,4.5965,2.0866,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3026_011281,011281,7.4837,2.7986,4.573,4.9518,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3027_005996,005996,4.0363,4.4944,8.7077,5.7461,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3028_015044,015044,11.7669,0.1763,9.5252,7.1561,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3029_001862,001862,11.6269,2.4545,21.4055,11.829,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,302_009574,009574,4.1101,1.3968,2.1367,2.5479,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3030_014713,014713,3.8876,3.6576,2.808,3.4511,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3031_014625,014625,1.9239,0.6144,3.2684,1.9356,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3032_013502,013502,1.0338,0.7028,2.2622,1.3329,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3033_010530,010530,7.943,4.2557,8.913,7.0372,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3034_005550,005550,0.4051,3.6652,0.612,1.5608,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3035_012017,012017,17.2276,1.1076,12.7829,10.3727,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3036_014073,014073,2.9608,0.5499,2.9324,2.1477,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3037_015800,015800,1.6848,3.9664,1.1321,2.2611,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3038_005416,005416,5.07,2.5077,7.0131,4.8636,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3039_009214,009214,5.776,3.6264,3.9881,4.4635,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,303_007404,007404,1.5396,8.6163,0.8252,3.6604,1,PT+MT,PT193,MT190,base_direct_tll
trainfull,3040_005066,005066,0.0369,4.0434,5.9542,3.3448,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3041_000640,000640,1.4015,1.7984,3.1178,2.1059,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3042_000457,000457,1.6211,3.4967,1.3938,2.1705,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3043_008188,008188,19.9261,2.3408,38.8984,20.3884,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3044_010574,010574,2.0943,2.7075,3.1147,2.6388,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3045_004087,004087,1.2674,2.568,4.7374,2.8576,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3046_006741,006741,4.7171,4.1242,3.8273,4.2229,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3047_001820,001820,0.5146,1.687,3.387,1.8629,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3048_009437,009437,5.7092,3.4762,2.8721,4.0192,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3049_011301,011301,7.6824,0.0737,3.2627,3.6729,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,304_004854,004854,3.6241,3.4084,0.2518,2.4281,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3050_008758,008758,3.677,1.4092,4.805,3.2971,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3051_009823,009823,2.109,0.3309,0.442,0.9606,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3052_010430,010430,3.271,0.2955,5.8776,3.148,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3053_002865,002865,8.3983,1.5751,19.1745,9.716,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3054_007173,007173,3.6531,8.5893,4.9464,5.7296,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3055_004549,004549,3.8782,4.5715,6.4756,4.9751,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3056_003867,003867,1.1784,3.8676,7.4586,4.1682,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3057_014539,014539,5.0484,1.903,0.2814,2.4109,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3058_000749,000749,11.7054,8.3779,48.3979,22.8271,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3059_010890,010890,0.3577,0.3412,1.67,0.7896,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,305_000681,000681,5.407,1.2245,16.0087,7.5467,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3060_006141,006141,4.2956,4.1168,2.9582,3.7902,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3061_007643,007643,0.1735,1.7821,0.7819,0.9125,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3062_000052,000052,1.8366,0.8789,5.966,2.8938,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3063_000317,000317,21.6972,5.7771,11.0629,12.8457,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3064_001005,001005,8.7811,3.295,3.694,5.2567,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3065_010578,010578,4.3131,1.6428,1.7929,2.5829,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3066_010717,010717,0.5311,4.1773,2.8175,2.5086,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3067_007458,007458,6.4504,1.8395,4.7473,4.3457,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3068_010632,010632,5.7972,3.6554,9.5844,6.3457,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3069_000124,000124,6.4776,3.9575,21.0723,10.5025,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,306_010668,010668,8.7217,9.5854,4.5906,7.6326,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3070_012902,012902,2.3733,5.0376,2.4173,3.2761,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3071_002435,002435,3.2233,2.3453,6.5898,4.0528,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3072_013740,013740,0.9877,3.9079,3.0151,2.6369,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3073_012123,012123,9.0752,4.3214,0.9389,4.7785,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3074_007683,007683,5.9444,3.8939,3.5848,4.4744,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3075_014440,014440,4.8853,6.2553,24.6673,11.936,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3076_014063,014063,3.3491,0.947,15.039,6.445,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3077_011312,011312,10.9202,2.9838,0.7322,4.8787,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3078_000222,000222,1.9167,0.6803,3.228,1.9417,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3079_013247,013247,6.1186,0.4259,7.8505,4.7983,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,307_010312,010312,0.7904,3.8987,15.1059,6.5983,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3080_006206,006206,1.9732,3.8427,7.3494,4.3884,1,PT,PT200,base_direct_mt,base_direct_tll
trainfull,3081_015256,015256,0.5915,3.6477,8.0617,4.1003,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3082_009927,009927,18.7254,0.6764,21.9419,13.7812,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3083_007015,007015,5.1665,4.379,8.0081,5.8512,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3084_005709,005709,0.032,2.9695,2.9695,1.9903,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3085_007248,007248,6.7637,3.8876,2.6646,4.4386,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3086_002887,002887,2.2738,3.5169,1.4468,2.4125,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3087_013823,013823,2.9934,1.3647,5.5132,3.2904,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3088_007315,007315,2.732,8.4545,5.9521,5.7129,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3089_000566,000566,2.9041,3.3519,0.3009,2.1856,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,308_012776,012776,3.2592,0.4845,2.6615,2.1351,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3090_007780,007780,3.3422,2.4581,2.038,2.6128,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3091_014685,014685,0.2903,3.6627,17.5312,7.1614,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3092_004687,004687,6.3465,5.8956,5.1658,5.8026,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3093_007469,007469,3.4807,3.8213,0.0297,2.4439,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3094_011861,011861,2.4801,7.0993,2.6863,4.0886,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3095_005548,005548,5.207,2.7704,2.6876,3.555,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3096_011875,011875,6.3906,8.6137,1.7323,5.5789,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3097_011838,011838,0.2047,6.6961,1.9131,2.938,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3098_006331,006331,0.0492,0.2196,3.8113,1.36,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3099_012875,012875,9.2295,5.708,1.1423,5.3599,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,309_003397,003397,0.3072,7.0929,2.5626,3.3209,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3100_003257,003257,0.2615,2.3973,4.1002,2.253,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3101_005486,005486,6.0098,3.4621,1.1285,3.5335,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3102_012167,012167,0.2933,6.0336,3.8849,3.4039,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3103_000245,000245,3.5752,4.0761,14.1667,7.2727,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3104_003212,003212,2.1168,0.9938,3.7358,2.2821,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3105_004742,004742,0.9705,0.3172,3.4882,1.592,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3106_015706,015706,2.4918,1.0963,4.7978,2.7953,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3107_015846,015846,3.7191,9.0444,10.0162,7.5932,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3108_001486,001486,18.5382,2.4603,20.7369,13.9118,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3109_000071,000071,1.6115,2.6731,4.7026,2.9957,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,310_011104,011104,5.4567,0.3374,0.0331,1.9424,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3110_015450,015450,3.736,3.711,1.9019,3.1163,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3111_015372,015372,2.8127,1.1768,1.163,1.7175,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3112_007008,007008,5.0031,1.299,4.9206,3.7409,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3113_000965,000965,0.3791,1.0053,0.6887,0.691,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3114_003513,003513,4.8275,0.1881,0.803,1.9395,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3115_015416,015416,0.6571,4.6582,4.0382,3.1178,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3116_008389,008389,5.2394,3.0798,1.1858,3.1683,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3117_008593,008593,0.6991,3.689,1.5187,1.9689,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3118_006846,006846,2.0555,9.2125,11.5576,7.6085,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3119_010838,010838,5.0494,1.0905,0.684,2.2746,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,311_013095,013095,2.7712,2.8591,2.3084,2.6462,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3120_008894,008894,1.5326,2.3218,4.9332,2.9292,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3121_005367,005367,0.8624,3.1106,2.5058,2.1596,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3122_003216,003216,9.2731,4.4541,3.0437,5.5903,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3123_002382,002382,1.2945,3.7655,22.9984,9.3528,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3124_013378,013378,3.4377,4.1383,7.5039,5.0266,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3125_005934,005934,0.0307,1.9824,5.0081,2.3404,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3126_005439,005439,5.2028,4.064,4.174,4.4803,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3127_015675,015675,9.8398,4.4093,0.1143,4.7878,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3128_011635,011635,5.4811,1.5075,2.4425,3.1437,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3129_012458,012458,1.2201,4.8843,0.3255,2.1433,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,312_004115,004115,2.6546,2.4651,6.2196,3.7798,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3130_006626,006626,3.1975,2.1152,2.6446,2.6524,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3131_010698,010698,11.0766,8.0408,2.6762,7.2645,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3132_004337,004337,5.2383,0.0638,0.3344,1.8788,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3133_015362,015362,6.4477,0.5832,1.5735,2.8681,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3134_008423,008423,0.2574,5.761,8.2135,4.744,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3135_007028,007028,2.9694,0.4339,2.7508,2.0514,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3136_009522,009522,1.2797,1.1236,1.0459,1.1497,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3137_003348,003348,3.6318,1.6383,4.4815,3.2505,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3138_000568,000568,6.751,13.1404,5.3397,8.4104,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3139_006725,006725,1.6425,4.0134,4.0721,3.2427,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,313_007098,007098,1.7667,1.2706,5.7997,2.9457,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3140_009049,009049,3.9365,4.8685,6.9266,5.2439,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3141_010093,010093,0.0806,3.7743,5.5851,3.1467,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3142_014172,014172,17.2793,4.4163,6.2861,9.3272,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3143_015868,015868,5.7098,1.9506,7.5772,5.0792,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3144_001973,001973,0.3553,1.1116,6.454,2.6403,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3145_015552,015552,2.3959,0.958,1.5762,1.6434,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3146_005005,005005,13.3178,4.917,17.9558,12.0635,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3147_015914,015914,7.7646,4.3401,3.1212,5.0753,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3148_012889,012889,1.4652,2.3218,5.8525,3.2132,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3149_005649,005649,4.3509,4.7926,6.5932,5.2456,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,314_002616,002616,2.9884,3.2117,6.1658,4.122,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3150_010422,010422,1.6186,2.166,2.3203,2.035,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3151_007784,007784,4.9921,2.9587,4.1289,4.0266,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3152_009363,009363,3.5594,8.5454,1.921,4.6753,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3153_014160,014160,5.9762,1.5084,6.9049,4.7965,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3154_013356,013356,2.7335,3.3323,1.0931,2.3863,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3155_000594,000594,5.281,2.04,10.2533,5.8581,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3156_008443,008443,9.978,4.3499,1.2161,5.1813,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3157_004977,004977,6.2709,1.4318,1.8502,3.1843,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3158_013211,013211,4.8354,2.0592,3.5577,3.4841,1,TL_L,base_direct_pt,base_direct_mt,TLL197
trainfull,3159_002369,002369,3.251,4.0596,0.9856,2.7654,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,315_005275,005275,1.8548,3.5505,0.5258,1.977,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3160_007086,007086,7.0544,14.937,5.2613,9.0842,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3161_007702,007702,3.1917,3.7956,1.5166,2.8346,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3162_015606,015606,3.9355,2.8106,0.2851,2.3437,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3163_010292,010292,1.7987,5.4566,6.9156,4.7236,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3164_001831,001831,1.1815,2.7001,4.398,2.7599,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3165_012762,012762,2.1041,1.6752,0.9985,1.5926,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3166_013383,013383,1.3806,0.3784,35.5454,12.4348,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3167_008351,008351,0.8955,3.6005,2.9866,2.4942,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3168_009983,009983,1.4083,4.2773,2.9491,2.8782,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3169_008773,008773,7.2766,4.3063,2.7516,4.7782,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,316_002427,002427,2.3067,3.2349,1.0799,2.2072,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3170_000610,000610,4.8276,0.5739,1.0636,2.155,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3171_005399,005399,4.7004,4.4916,10.2653,6.4858,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3172_012524,012524,7.5702,6.3348,14.9637,9.6229,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,3173_014418,014418,4.4867,4.22,5.4348,4.7138,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3174_005854,005854,2.622,2.2334,4.1921,3.0158,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3175_012542,012542,3.6478,2.1975,0.5152,2.1202,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3176_002714,002714,4.4223,0.9789,2.2349,2.5454,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3177_006428,006428,2.2193,0.8091,4.1004,2.3763,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3178_004007,004007,6.828,2.4212,2.3727,3.874,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3179_000427,000427,13.5225,1.7491,0.9447,5.4054,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,317_011484,011484,4.1349,5.0208,5.3621,4.8393,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3180_007985,007985,2.8072,2.7092,2.8358,2.7841,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3181_008385,008385,1.6121,5.6987,2.2528,3.1879,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,3182_009162,009162,7.1148,4.1386,6.922,6.0585,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,3183_009992,009992,1.1998,3.815,5.9647,3.6598,1,,base_direct_pt,base_direct_mt,base_direct_tll
